MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,IsRemod,BltRemodDiff,BsmtUnfRatio
4.110873864173311,3,4.605170185988091,9.400960731584831,1,1,0,3,4,0,16,2,2,0,5,8,5,2004,2004,1,0,12,13,1,5.963579343618446,2,4,2,0,4,0,2,6.878326468291324,6,0.0,5.1179938124167546,1136,1,0,1,4,7.036148493750535,7.195187320178708,0.0,7.811568489345179,1,0.0,2,1,4,0.6931471805599453,2,10,6,1,2,3,2004.0,0,3,872,5,5,2,5.220355825078324,5.043425116919247,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2007,8,4,354000,1150.2313358139293,0,0,0.004505276243324608
4.110873864173311,3,4.465908118654584,9.247732491193245,1,1,0,3,4,0,20,2,2,0,5,7,5,1986,1987,1,0,9,10,1,5.153291594497778,2,4,1,4,4,1,3,3.3672958299864737,0,7.29641326877392,0.0,1502,1,0,1,4,7.348587530927593,7.071573364211532,0.0,7.912423121473704,1,0.0,2,1,4,0.6931471805599453,2,8,6,1,5,1,1987.0,0,2,576,5,5,2,5.308267697401204,4.574710978503383,0.0,0.0,0.0,0.0,3,2,1,0.0,8,2007,8,4,301000,1516.4201608951391,1,1,0.0
3.044522437723423,4,3.912023005428146,8.669227347271736,1,1,3,3,4,0,17,2,2,0,2,3,8,1955,2005,1,0,12,13,2,0.0,3,2,1,4,4,3,0,5.549076084895219,6,0.0,6.810142450115136,1162,1,0,1,4,7.059617628291383,0.0,0.0,7.059617628291383,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1955.0,3,1,220,1,5,2,4.962844630259907,4.59511985013459,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,126175,1169.0596176282913,1,50,0.005860707788395126
4.394449154672438,3,4.574710978503383,9.330431852234003,1,1,3,3,0,0,12,4,2,0,7,7,7,1967,2007,4,5,13,14,1,5.707110264748875,2,2,1,2,4,3,6,0.0,6,0.0,6.566672429803241,710,1,0,1,4,7.549082710812286,6.985641817639208,0.0,7.999342952713282,0,0.0,2,1,5,0.6931471805599453,2,11,6,1,2,3,1961.0,0,2,564,5,5,2,5.484796933490655,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2010,8,4,242000,724.5347245284515,1,40,0.00924883440817358
3.828641396489095,4,3.9318256327243257,8.517393171418904,1,1,3,3,4,0,9,5,2,0,1,5,6,1941,1950,1,0,8,8,2,0.0,3,4,1,4,4,0,1,4.762173934797756,6,0.0,6.405228458030841,720,1,3,0,1,6.6895992691789665,0.0,0.0,6.6895992691789665,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1941.0,3,2,360,5,5,2,0.0,0.0,5.5012582105447265,0.0,0.0,0.0,3,4,1,0.0,12,2007,8,4,87000,726.689599269179,1,9,0.008896150636153946
4.795790545596741,3,3.4965075614664802,9.291643823040218,1,1,0,3,1,0,24,2,2,4,2,8,5,1993,1993,1,0,3,3,2,0.0,2,4,2,2,4,1,2,7.3901814282264295,6,0.0,4.61512051684126,1719,1,0,1,4,7.450079569807499,0.0,0.0,7.450079569807499,2,0.0,1,1,1,0.6931471805599453,2,6,6,2,2,1,1993.0,0,2,473,5,5,2,4.812184355372417,3.4339872044851463,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2008,2,4,324000,1726.4500795698075,0,0,0.0026847705159053284
3.044522437723423,3,4.394449154672438,9.358846580275406,1,1,3,3,4,0,12,2,2,0,2,6,5,1960,1960,3,0,13,14,1,5.170483995038151,3,4,1,4,4,3,5,6.338594078203183,6,0.0,6.708084083853069,1383,1,4,1,4,7.232733136177615,0.0,0.0,7.232733136177615,0,0.0,1,1,3,0.6931471805599453,3,7,6,0,3,1,1960.0,2,1,292,5,5,2,0.0,3.828641396489095,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2006,8,4,145250,1390.2327331361776,0,0,0.004850386177767945
4.330733340286331,3,4.2484952420493585,9.383368881858544,1,2,0,0,4,0,3,4,2,0,4,6,6,1916,1994,1,0,13,15,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.739336627357174,844,1,2,0,0,7.276556402718709,6.536691597591305,0.0,7.666221925662724,0,0.0,2,0,5,0.6931471805599453,2,10,6,0,3,5,1930.0,3,2,441,5,5,2,0.0,4.110873864173311,5.594711379601839,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,214500,857.8132480003101,1,78,0.007984996003977694
4.2626798770413155,4,4.110873864173311,8.764521909518802,1,1,3,3,0,0,9,2,2,0,5,5,5,1920,1950,1,0,13,15,2,0.0,3,4,2,4,4,2,6,0.0,6,0.0,6.391917113392602,596,1,4,0,4,6.391917113392602,6.391917113392602,0.0,7.084226422097916,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1920.0,3,1,189,1,1,0,0.0,0.0,4.927253685157204,0.0,0.0,0.0,3,1,1,0.0,7,2009,8,4,78000,608.7838342267853,1,30,0.010724693143276178
4.51085950651685,3,4.2484952420493585,9.270964993792617,1,1,0,3,4,0,12,2,2,2,2,5,4,1964,1964,1,0,6,6,1,4.442651256490317,3,4,1,4,4,3,2,3.7135720667043075,5,5.579729825986222,7.26192709270275,1728,1,4,1,4,7.45529848568329,0.0,0.0,7.45529848568329,0,0.6931471805599453,2,0,6,1.0986122886681096,3,10,6,0,3,5,2002.0,3,1,352,5,5,2,5.049856007249537,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2007,8,4,119000,1735.4552984856832,0,0,0.004202504104573351
3.044522437723423,3,4.2626798770413155,9.009080614161977,1,1,3,3,4,0,12,2,2,0,2,5,6,1958,1992,1,0,13,14,2,0.0,3,4,1,4,4,3,5,6.741700694652054,6,0.0,5.351858133476067,1056,1,1,1,4,6.963189985870238,0.0,0.0,6.963189985870238,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1958.0,2,1,308,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2007,8,4,139000,1062.9631899858703,1,34,0.005068047474882639
3.044522437723423,3,4.454347296253507,9.273878392780171,1,1,0,3,4,0,16,2,2,0,2,8,5,2003,2004,1,0,12,13,1,5.6937321388027,2,4,2,2,4,3,2,7.025538314638521,4,6.173786103901937,7.380255788426459,3206,1,0,1,4,7.396335293800807,0.0,0.0,7.396335293800807,1,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,1,2003.0,2,3,880,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2009,8,4,284000,3213.396335293801,1,1,0.0023020136582740046
4.795790545596741,4,4.0943445622221,9.011767474596178,1,1,3,3,3,0,16,2,2,4,2,7,5,2004,2004,1,0,12,13,3,4.990432586778736,2,4,2,2,4,0,2,6.580639137284948,6,0.0,6.459904454377535,1358,1,0,1,4,7.214504414151143,0.0,0.0,7.214504414151143,1,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,1,2004.0,2,2,484,5,5,2,5.262690188904886,3.4339872044851463,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,207000,1365.2145044141512,0,0,0.004756925224136624
4.110873864173311,3,4.0943445622221,9.109746256740479,1,1,0,3,4,0,8,2,2,0,5,6,5,1998,1998,1,0,12,13,2,0.0,3,4,2,2,4,1,2,6.720220155135295,6,0.0,4.7535901911063645,943,1,2,1,4,6.8501261661455,6.545349660334419,0.0,7.401841578743829,1,0.0,2,1,3,0.6931471805599453,3,7,6,2,5,1,1998.0,0,2,472,5,5,2,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,192000,956.3954758264799,0,0,0.0050409227901446075
5.25227342804663,3,4.2484952420493585,12.011644093954345,0,1,0,1,0,2,23,2,2,1,0,5,6,1965,1965,1,0,9,10,2,0.0,3,4,1,4,4,1,0,7.1308988302963465,1,4.997212273764115,4.6443908991413725,1499,1,0,1,4,7.3901814282264295,5.123963979403259,0.0,7.488293515159428,2,0.0,2,0,3,0.6931471805599453,3,7,6,2,2,1,1965.0,0,2,529,5,5,2,6.508769136971681,0.0,0.0,0.0,0.0,0.0,3,4,3,6.55250788703459,8,2008,8,4,228950,1511.5141454076297,0,0,0.003098326150194378
3.044522437723423,3,4.465908118654584,9.558035114334134,1,1,0,1,0,0,22,2,2,0,2,9,5,2005,2006,3,0,12,13,3,5.303304908059076,2,4,2,0,4,1,2,7.1308988302963465,6,0.0,6.513230110912307,1922,1,0,1,4,7.56164174558878,0.0,0.0,7.56164174558878,1,0.0,2,0,3,0.6931471805599453,2,8,6,1,2,1,2005.0,0,3,676,5,5,2,5.187385805840755,3.951243718581427,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2007,8,4,377426,1929.5616417455888,1,1,0.0033887773730032814
3.044522437723423,3,4.2626798770413155,9.119977931895791,1,1,3,3,4,0,5,2,2,0,2,7,5,2002,2003,1,0,12,13,1,4.736198448394496,2,4,2,2,4,0,2,6.698268054115412,6,0.0,6.588926477533519,1536,1,0,1,4,7.337587743538595,0.0,0.0,7.337587743538595,1,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2002.0,2,2,532,5,5,2,5.262690188904886,4.31748811353631,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2008,8,4,214000,1543.3375877435385,1,1,0.004289665675477551
3.044522437723423,3,4.5217885770490405,9.557187177595935,1,1,3,3,0,0,14,2,2,0,2,7,7,1984,1998,1,0,13,14,2,0.0,2,4,1,2,4,2,0,5.365976015021851,6,0.0,6.903747257584598,1208,1,0,1,4,7.391415234675358,0.0,0.0,7.391415234675358,1,0.0,2,0,3,0.6931471805599453,2,8,6,0,3,1,1984.0,2,2,440,5,5,2,4.6913478822291435,3.828641396489095,0.0,0.0,0.0,0.0,3,4,3,5.993961427306569,5,2006,8,4,202500,1215.3914152346754,1,14,0.005715022564225661
3.044522437723423,3,4.204692619390966,9.425532393502772,1,1,0,3,4,0,12,1,2,0,2,6,7,1958,1998,3,0,13,14,1,5.176149732573829,3,4,1,4,0,3,5,6.373319789577012,6,0.0,6.447305862541213,1215,1,4,1,0,7.103322062526112,0.0,0.0,7.103322062526112,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1958.0,3,1,297,5,5,2,0.0,0.0,0.0,0.0,5.459585514144159,0.0,3,4,1,0.0,6,2009,8,4,155000,1222.103322062526,1,40,0.005306424578223221
4.110873864173311,3,4.454347296253507,9.56043370454936,1,1,3,3,4,0,23,2,2,0,5,8,5,2002,2002,1,0,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.875232087276577,967,1,0,1,4,6.901737206656573,6.82001636467413,0.0,7.554334823725747,0,0.0,2,1,4,0.6931471805599453,2,9,6,0,3,1,2002.0,0,2,431,5,5,2,4.9126548857360515,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2010,8,4,202900,980.7217535713306,0,0,0.0071098573808444435
3.044522437723423,2,4.110873864173311,9.036106025364846,1,1,3,3,4,0,20,1,2,0,2,4,4,1950,1950,1,0,13,0,2,0.0,1,1,1,4,0,3,6,0.0,6,0.0,6.582025138892826,721,1,2,1,4,6.7357800142423265,0.0,0.0,6.7357800142423265,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,4,1950.0,3,1,294,5,5,0,5.5254529391317835,0.0,3.2188758248682006,0.0,0.0,0.0,3,4,1,0.0,9,2009,8,4,82000,727.7357800142423,0,0,0.009129022384039981
4.51085950651685,3,4.2484952420493585,9.053101595549691,1,1,3,3,4,0,12,2,2,2,2,3,4,1949,1950,1,0,11,12,1,5.831882477283517,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0,5,1,0,0,6.947937068614968,0.0,0.0,6.947937068614968,0,0.0,2,0,2,1.0986122886681096,3,6,6,0,3,5,1949.0,3,2,400,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2006,8,4,87500,6.947937068614968,1,1,0.0
4.795790545596741,3,4.1588830833596715,9.088172738001974,1,1,0,3,4,0,16,2,2,4,2,9,5,2005,2005,3,0,8,8,1,6.424869023905387,0,4,2,0,4,3,2,3.3672958299864737,6,0.0,7.4127640174265625,1684,1,0,1,4,7.429520842786462,0.0,0.0,7.429520842786462,0,0.0,2,0,2,0.6931471805599453,0,6,6,1,0,1,2005.0,2,2,564,5,5,2,6.206575926724927,4.290459441148391,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,266000,1691.4295208427864,0,0,0.004401878870205797
5.081404364984463,4,3.6109179126442243,7.860570785538664,1,1,3,3,4,0,10,2,2,4,5,5,3,1976,1976,1,0,5,5,2,0.0,3,4,1,2,4,3,5,4.867534450455582,1,5.4510384535657,5.170483995038151,536,1,4,1,4,6.285998094508864,6.357842266508099,0.0,7.014814351275545,0,0.0,1,1,3,0.6931471805599453,3,4,6,0,3,1,1976.0,3,1,336,5,5,2,5.2094861528414205,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2010,8,4,85000,548.6438403610169,0,0,0.009646425363877147
3.9318256327243257,3,4.189654742026425,8.769662508112274,1,1,3,3,4,0,3,6,2,0,0,6,5,1939,1950,1,0,8,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.880384082186005,972,1,2,1,4,6.880384082186005,6.406879986069314,0.0,7.363913501405819,0,0.0,1,0,3,0.6931471805599453,1,6,6,1,2,5,1939.0,3,1,312,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2006,8,4,140200,985.2872640682552,1,11,0.007078584446693421
3.044522437723423,3,4.2484952420493585,9.455088847042777,1,1,0,3,1,0,12,2,2,0,2,6,8,1960,1998,3,0,8,8,2,0.0,3,2,1,4,4,2,1,6.212606095751519,6,0.0,6.133398042996649,958,1,4,1,4,6.865891074883438,0.0,0.0,6.865891074883438,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,1,1960.0,2,1,301,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0,9.648659816955295,4,2007,8,4,151500,964.8658910748834,1,38,0.006402294408138464
3.044522437723423,3,4.2484952420493585,9.775710997593968,1,1,0,3,4,0,12,2,2,0,2,6,5,1960,1960,1,0,13,14,1,3.4339872044851463,3,4,1,4,4,3,1,7.147559271189454,6,0.0,5.342334251964811,1478,1,0,1,0,7.2991214627108,0.0,0.0,7.2991214627108,1,0.0,2,0,3,0.6931471805599453,3,6,6,2,2,1,1960.0,3,2,498,5,5,2,0.0,3.7135720667043075,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2009,8,4,157500,1485.299121462711,0,0,0.0036145698592454745
5.081404364984463,3,3.6109179126442243,7.803435056952168,1,1,3,3,4,0,16,2,2,3,5,7,5,2003,2004,1,0,12,15,3,4.672828834461906,2,4,2,2,4,3,2,6.352629396319566,6,0.0,5.2574953720277815,764,1,0,1,4,6.639875833826536,6.760414691083428,0.0,7.394493107219038,1,0.0,2,1,2,0.6931471805599453,2,6,6,0,3,3,2003.0,2,2,474,5,5,2,0.0,3.332204510175204,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2008,8,4,154000,777.4002905249099,1,1,0.006881538445062541
4.110873864173311,3,4.04305126783455,9.92485757827232,1,1,1,3,4,0,16,2,2,0,5,9,5,2005,2006,3,0,5,5,1,6.769641976852503,0,4,2,0,4,3,2,7.2520539518528135,6,0.0,6.0844994130751715,1848,1,0,1,4,7.522400231387125,6.781057625936179,0.0,7.911690520708338,1,0.0,2,1,4,0.6931471805599453,0,10,6,2,0,1,2006.0,0,3,706,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2006,6,5,437154,1862.3034578573233,1,1,0.0032924780373783397
4.795790545596741,3,4.23410650459726,8.964567702601611,1,1,0,3,4,0,16,2,2,4,2,9,5,2007,2007,3,0,8,8,1,5.8944028342648505,0,4,2,0,4,3,6,0.0,6,0.0,7.533693709848632,1869,1,0,1,4,7.533693709848632,0.0,0.0,7.533693709848632,0,0.0,2,0,2,0.6931471805599453,0,6,6,1,2,1,2007.0,2,2,617,5,5,2,5.351858133476067,4.007333185232471,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2007,6,5,318061,1876.5336937098486,0,0,0.0040308687586135
4.795790545596741,3,4.2484952420493585,8.570165076182343,1,1,0,2,4,1,4,2,2,0,2,7,5,1986,1986,1,0,13,14,2,0.0,3,4,2,2,4,1,2,6.9874902470009905,6,0.0,5.918893854273146,1453,1,2,1,4,7.282073658093465,0.0,0.0,7.282073658093465,1,0.0,1,1,2,0.6931471805599453,2,6,6,1,5,1,1986.0,2,2,445,5,5,2,0.0,4.394449154672438,0.0,0.0,5.220355825078324,0.0,3,4,1,0.0,12,2006,8,0,190000,1460.2820736580934,0,0,0.004073567690483927
3.9318256327243257,3,4.110873864173311,9.114379980830272,1,1,3,3,4,0,7,0,2,0,0,5,6,1941,1950,1,0,12,13,2,0.0,3,4,1,4,0,2,3,5.468060141135131,5,5.9427993751267,0.0,616,1,4,0,4,6.424869023905387,6.206575926724927,0.0,7.013915474810528,0,0.6931471805599453,1,0,3,0.6931471805599453,3,5,6,0,3,5,1941.0,3,1,200,5,1,2,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2008,5,4,95000,628.6314449506302,1,9,0.0
3.4339872044851463,4,4.110873864173311,9.050288983827956,1,1,3,3,4,0,17,2,2,0,2,6,8,1928,2003,1,0,12,13,2,0.0,3,2,0,4,4,3,6,0.0,6,0.0,6.437751649736401,624,1,2,1,4,6.580639137284948,0.0,0.0,6.580639137284948,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,2005.0,3,2,484,5,5,2,4.672828834461906,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2010,8,4,105900,630.580639137285,1,75,0.010316909695090387
3.9318256327243257,3,4.110873864173311,9.036106025364846,1,1,3,0,4,0,18,2,2,0,0,6,5,1940,2000,1,0,13,8,2,0.0,3,4,1,4,4,3,3,5.963579343618446,6,0.0,6.315358001522335,940,1,0,1,4,7.084226422097916,6.00141487796115,0.0,7.375255778009754,0,0.0,1,0,2,0.6931471805599453,3,6,6,2,2,1,1940.0,3,1,240,5,5,2,0.0,0.0,4.6913478822291435,0.0,0.0,0.0,3,4,1,0.0,6,2006,8,4,140000,953.085641300059,1,60,0.006718465959066314
3.044522437723423,3,4.663439094112067,9.328123407632566,1,1,1,3,4,0,5,2,2,0,2,6,5,1995,1995,1,0,12,13,2,0.0,2,2,2,2,1,3,0,5.814130531825066,1,6.300785794663244,5.777652323222656,1200,1,0,1,4,7.0909098220799835,0.0,0.0,7.0909098220799835,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,1995.0,2,2,521,5,5,2,0.0,3.295836866004329,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2007,8,4,177500,1207.09090982208,0,0,0.004814710269352214
3.044522437723423,3,4.2484952420493585,9.13227071655426,1,1,0,3,4,0,8,2,2,0,2,6,6,1992,1992,1,0,6,6,1,4.672828834461906,3,4,2,2,4,3,2,6.329720905522696,6,0.0,6.395261598115449,1158,1,2,1,4,7.0630481633881725,0.0,0.0,7.0630481633881725,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,1992.0,2,2,400,5,5,2,4.795790545596741,3.295836866004329,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,173000,1165.0630481633882,0,0,0.005522678409426122
4.795790545596741,4,3.8066624897703196,8.348774539791274,1,1,3,3,4,0,10,2,2,4,2,5,5,1976,1976,1,0,5,5,2,0.0,3,4,2,2,4,3,0,6.774223886357614,6,0.0,5.594711379601839,1142,1,4,1,4,7.04141166379481,0.0,0.0,7.04141166379481,1,0.0,1,1,3,0.6931471805599453,3,6,6,1,4,1,1976.0,0,2,528,5,5,2,6.285998094508864,4.51085950651685,0.0,0.0,0.0,0.0,3,2,1,0.0,8,2007,8,4,134000,1149.0414116637949,0,0,0.004899046742208265
4.394449154672438,3,4.532599493153255,8.843759381917984,1,1,0,3,4,0,4,2,2,0,7,5,4,1958,1958,3,0,13,7,1,4.795790545596741,3,4,1,4,4,0,1,5.707110264748875,5,5.686975356339819,6.150602768446279,1062,1,0,1,1,7.210079628170788,0.0,0.0,7.210079628170788,0,0.6931471805599453,1,0,3,0.6931471805599453,2,6,3,0,3,3,1958.0,3,1,288,5,5,2,5.1298987149230735,0.0,5.686975356339819,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,0,130000,1069.210079628171,0,0,0.005791528030552052
4.110873864173311,3,4.3694478524670215,9.39366142910322,1,1,0,3,1,0,15,2,2,0,5,8,5,1998,1998,1,0,12,13,1,6.274762021241939,2,4,2,2,4,0,2,6.863803391452954,6,0.0,4.875197323201151,1086,1,0,1,4,6.99117688712121,6.732210706467206,0.0,7.562681246721884,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,1998.0,2,2,592,5,5,2,5.342334251964811,4.330733340286331,0.0,0.0,5.926926025970411,0.0,3,4,1,0.0,6,2006,8,4,280000,1099.7233875935883,0,0,0.004489131973481723
4.454347296253507,3,4.2484952420493585,8.928110078202646,1,1,0,3,1,0,11,2,2,0,6,6,6,1978,1978,1,0,12,13,2,0.0,3,4,1,2,4,0,2,6.651571873589727,6,0.0,4.7535901911063645,888,1,0,1,4,6.816735880594968,0.0,0.0,6.816735880594968,1,0.0,1,0,2,0.6931471805599453,3,5,6,1,5,1,1978.0,2,2,470,5,5,2,0.0,0.0,0.0,0.0,5.262690188904886,0.0,3,2,1,0.0,6,2007,8,4,156000,894.8167358805949,0,0,0.0053531421071017615
3.9318256327243257,3,4.2484952420493585,9.120962560824966,1,2,3,3,4,0,3,2,2,0,0,5,5,1940,1982,1,0,8,8,2,0.0,3,4,1,4,4,3,5,5.991464547107982,6,0.0,6.184148890937483,883,1,2,1,4,6.896694331622712,6.249975242259483,0.0,7.317212408359839,1,0.0,1,0,3,0.6931471805599453,3,8,6,0,3,5,1940.0,3,1,240,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,145000,896.1466695738821,1,42,0.00700356612790202
4.454347296253507,3,4.174387269895637,8.895903562215581,1,1,3,3,0,0,7,2,2,0,6,7,5,2003,2003,1,0,6,6,1,6.2166061010848646,2,4,3,3,2,4,4,0.0,4,0.0,0.0,0,1,0,1,4,6.206575926724927,7.2640301428995295,0.0,7.56164174558878,0,0.0,3,0,4,0.6931471805599453,2,7,6,1,0,3,2003.0,2,2,672,5,5,2,0.0,0.0,5.181783550292085,0.0,0.0,0.0,3,4,1,0.0,7,2009,3,4,198500,13.470606069624456,0,0,0.0
5.081404364984463,4,3.0910424533583156,7.427144133408615,1,1,3,3,4,0,2,2,2,3,5,6,8,1972,2007,1,0,6,6,1,6.236369590203704,3,4,1,4,4,3,0,5.093750200806762,6,0.0,5.7745515455444085,483,1,2,1,4,6.182084906716631,6.224558429275359,0.0,6.895682697747867,0,0.0,1,1,2,0.6931471805599453,2,5,6,0,3,5,1972.0,3,1,264,5,5,2,5.5254529391317835,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2009,8,4,118000,495.406643335992,1,35,0.011955593261996704
4.110873864173311,3,4.2484952420493585,9.841665338892785,1,1,0,3,2,0,14,2,2,0,5,6,5,1976,1976,1,0,6,6,1,4.795790545596741,3,4,2,2,4,2,2,6.569481420414296,6,0.0,4.442651256490317,796,1,4,1,4,6.673297967767653,6.665683717782408,0.0,7.362010551259734,1,0.0,2,1,3,0.6931471805599453,3,6,6,1,5,1,1976.0,0,2,566,5,5,2,5.726847747587197,4.718498871295094,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,190000,809.33898168555,0,0,0.005581220171470247
4.2626798770413155,4,4.0943445622221,9.2771575450135,1,1,3,3,4,0,9,2,2,0,5,5,7,1920,1997,3,0,12,13,2,0.0,3,2,1,4,0,3,5,6.124683390894204,6,0.0,5.37989735354046,672,1,2,1,0,6.511745329644728,6.511745329644728,0.0,7.20414929203594,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1964.0,3,1,468,5,1,2,0.0,4.859812404361672,5.389071729816501,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,147000,685.0234906592896,1,77,0.008005799633244732
3.044522437723423,3,4.2484952420493585,9.159152335206748,1,1,0,3,4,0,12,2,2,0,2,6,5,1963,1963,1,0,9,10,1,5.513428746164982,3,4,1,2,4,3,1,6.413458957167356,6,0.0,6.666956792429207,1394,1,2,1,4,7.240649694255466,0.0,0.0,7.240649694255466,1,0.0,1,1,3,0.6931471805599453,3,6,6,2,2,1,1963.0,2,2,514,5,5,2,0.0,4.343805421853684,0.0,0.0,5.225746673713201,0.0,3,4,1,0.0,7,2009,8,4,159000,1401.2406496942554,0,0,0.004782608889834438
4.394449154672438,3,4.624972813284271,9.121618441915379,1,1,0,3,0,0,12,2,2,0,7,6,5,1962,1962,1,4,9,10,1,5.723585101952381,3,4,1,2,4,1,2,5.918893854273146,6,0.0,6.591673732008658,1099,1,2,1,4,7.266827347520591,0.0,0.0,7.266827347520591,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,6,1,2,2,1962.0,2,1,296,5,5,2,4.174387269895637,4.709530201312334,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2008,8,4,165000,1106.2668273475206,0,0,0.0059978832866320825
3.044522437723423,3,4.3694478524670215,8.962007209588313,1,1,3,3,4,0,12,2,2,0,2,5,6,1954,1954,1,0,6,6,1,5.303304908059076,3,4,2,4,4,3,3,6.293419278846481,6,0.0,6.591673732008658,1268,1,2,1,4,7.1459844677143876,0.0,0.0,7.1459844677143876,0,0.0,1,0,2,0.6931471805599453,3,7,6,1,2,1,1954.0,0,1,244,5,5,2,0.0,4.59511985013459,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2010,8,4,132000,1275.1459844677145,0,0,0.005198480861205566
3.044522437723423,3,4.2484952420493585,9.193295937366925,1,1,0,3,0,0,12,2,2,0,2,5,7,1959,2006,1,0,13,14,2,0.0,3,2,1,4,4,3,0,4.290459441148391,5,5.556828061699537,6.598509028614515,1063,1,0,1,4,7.160845906664298,0.0,0.0,7.160845906664298,1,0.0,1,0,3,0.6931471805599453,2,7,6,1,2,5,1997.0,0,2,576,5,5,2,5.8998973535824915,2.8903717578961645,0.0,0.0,5.2094861528414205,0.0,3,4,1,0.0,3,2010,8,4,162000,1070.1608459066642,1,47,0.006207440290324097
